"rgn_id","Spp","year","catch"
10210,"CONGRIO DORADO",2013,0.278
10210,"CONGRIO DORADO",2014,4.185
10210,"CONGRIO DORADO",2015,5.009
10210,"CONGRIO DORADO",2016,1.461
10210,"CONGRIO DORADO",2017,0.339
10210,"CONGRIO DORADO",2018,5.278
10210,"CONGRIO DORADO",2019,6.507
10210,"CONGRIO DORADO",2020,3.174
10210,"CONGRIO DORADO",2021,2.179
10210,"CONGRIO DORADO",2022,4.62
10210,"CONGRIO DORADO",2024,0.04
10210,"CONGRIO NEGRO",2012,0.022
10210,"CORVINA",2010,2
10210,"CULENGUE",2001,2
10210,"CULENGUE",2002,0.7
10210,"CULENGUE",2004,2.674
10210,"ERIZO",2001,3.044
10210,"ERIZO",2002,6.888
10210,"ERIZO",2003,13.064
10210,"ERIZO",2004,28.712
10210,"ERIZO",2005,106.487
10210,"ERIZO",2006,23.937
10210,"ERIZO",2007,28.4
10210,"ERIZO",2008,7.729
10210,"ERIZO",2009,24.803
10210,"ERIZO",2010,89.185
10210,"ERIZO",2012,10.066
10210,"ERIZO",2013,9.9
10210,"ERIZO",2014,12.467
10210,"ERIZO",2016,25.77
10210,"ERIZO",2017,10.25
10210,"ERIZO",2018,26.009
10210,"ERIZO",2019,89.073
10210,"ERIZO",2020,26.551
10210,"ERIZO",2021,13.197
10210,"ERIZO",2022,26.178
10210,"ERIZO",2023,105.138
10210,"ERIZO",2024,3.946
10210,"JAIBA MARMOLA",2003,3.2
10210,"JAIBA MARMOLA",2004,12.4
10210,"JAIBA MARMOLA",2009,17.46
10210,"JAIBA MARMOLA",2011,7.48
10210,"JAIBA MARMOLA",2012,0.632
10210,"JAIBA MARMOLA",2015,0.081
10210,"JAIBA MARMOLA",2016,0.03
10210,"JAIBA MARMOLA",2017,1.993
10210,"JAIBA MORA",2001,0.8
10210,"JAIBA MORA",2016,0.05
10210,"JAIBA PANCHOTE O CANGREJO",2003,1
10210,"JAIBA PANCHOTE O CANGREJO",2004,1
10210,"JAIBA PELUDA O PACHONA",2003,0.8
10210,"JAIBA PELUDA O PACHONA",2004,1.68
10210,"JULIANA O TAWERA",2014,17.061
10210,"JULIANA O TAWERA",2020,1.8
10210,"LAPA",2004,0.15
10210,"LUGA NEGRA O CRESPA",2004,7.5
10210,"LUGA NEGRA O CRESPA",2005,27.823
10210,"LUGA NEGRA O CRESPA",2006,2
10210,"LUGA NEGRA O CRESPA",2014,100
10210,"LUGA NEGRA O CRESPA",2015,345.267
10210,"LUGA NEGRA O CRESPA",2016,261.71
10210,"LUGA NEGRA O CRESPA",2017,52.41
10210,"LUGA NEGRA O CRESPA",2018,24.5
10210,"LUGA NEGRA O CRESPA",2019,5
10210,"LUGA NEGRA O CRESPA",2020,3
10210,"LUGA NEGRA O CRESPA",2022,14
10210,"LUGA NEGRA O CRESPA",2024,5
10210,"LUGA-ROJA",2013,18.959
10210,"LUGA-ROJA",2016,50.565
10210,"LUGA-ROJA",2017,23.3
10210,"LUGA-ROJA",2021,3
10210,"MACHUELO O TRITRE",2004,9.052
10210,"MERLUZA COMUN",2002,0.022
10210,"MERLUZA COMUN",2003,0.14
10210,"MERLUZA COMUN",2012,0.06
10210,"MERLUZA DEL SUR O AUSTRAL",2001,7.225
10210,"MERLUZA DEL SUR O AUSTRAL",2002,69.004
10210,"MERLUZA DEL SUR O AUSTRAL",2003,174.99
10210,"MERLUZA DEL SUR O AUSTRAL",2004,150.195
10210,"MERLUZA DEL SUR O AUSTRAL",2005,140.81
10210,"MERLUZA DEL SUR O AUSTRAL",2006,195.187
10210,"MERLUZA DEL SUR O AUSTRAL",2007,191.474
10210,"MERLUZA DEL SUR O AUSTRAL",2008,152.957
10210,"MERLUZA DEL SUR O AUSTRAL",2009,94.058
10210,"MERLUZA DEL SUR O AUSTRAL",2010,35.223
10210,"MERLUZA DEL SUR O AUSTRAL",2011,9.942
10210,"MERLUZA DEL SUR O AUSTRAL",2012,10.835
10210,"MERLUZA DEL SUR O AUSTRAL",2013,4.078
10210,"MERLUZA DEL SUR O AUSTRAL",2014,7.11
10210,"MERLUZA DEL SUR O AUSTRAL",2015,12.742
10210,"MERLUZA DEL SUR O AUSTRAL",2016,25.757
10210,"MERLUZA DEL SUR O AUSTRAL",2017,18.873
10210,"MERLUZA DEL SUR O AUSTRAL",2018,21.34
10210,"MERLUZA DEL SUR O AUSTRAL",2019,36.095
10210,"MERLUZA DEL SUR O AUSTRAL",2020,11.423
10210,"MERLUZA DEL SUR O AUSTRAL",2021,19.475
10210,"MERLUZA DEL SUR O AUSTRAL",2022,34.37
10210,"MERLUZA DEL SUR O AUSTRAL",2023,22.686
10210,"MERLUZA DEL SUR O AUSTRAL",2024,10.007
10210,"OSTRA CHILENA",2018,0.03
10210,"PEJEGALLO",2003,0.2
10210,"PEJEGALLO",2008,21.256
10210,"PEJEGALLO",2009,8.067
10210,"PEJEGALLO",2010,3.836
10210,"PEJEGALLO",2011,7.411
10210,"PEJEGALLO",2012,0.612
10210,"PEJEGALLO",2018,0.4
10210,"PEJEGALLO",2020,0.95
10210,"PEJEGALLO",2021,0.66
10210,"PEJERREY DE MAR",2004,1.5
10210,"PEJERREY DE MAR",2015,0.058
10210,"PEJERREY DE MAR",2018,0.2
10210,"PEJERREY DE MAR",2021,0.025
10210,"PEJERREY DE MAR",2022,0.1
10210,"PEJERREY DE MAR",2024,0.16
10210,"PELILLO",2003,1.1
10210,"PELILLO",2015,14.78
10210,"PIURE",2001,0.06
10210,"PULPO DEL NORTE",2002,0.05
10210,"PULPO DEL NORTE",2003,0.26
10210,"PULPO DEL NORTE",2007,0.85
10210,"PULPO DEL NORTE",2008,0.192
10210,"PULPO DEL SUR",2015,0.092
10210,"PULPO DEL SUR",2016,0.03
10210,"PULPO DEL SUR",2018,0.45
10210,"PULPO DEL SUR",2019,1.85
10210,"PULPO DEL SUR",2020,0.28
10210,"PULPO DEL SUR",2021,0.131
10210,"PULPO DEL SUR",2023,2.372
10210,"RAYA ESPINOSA",2021,0.04
10210,"RAYA VOLANTIN",2002,16.641
10210,"RAYA VOLANTIN",2003,140.061
10210,"RAYA VOLANTIN",2004,43.341
10210,"RAYA VOLANTIN",2005,17.316
10210,"RAYA VOLANTIN",2007,1.4
10210,"RAYA VOLANTIN",2008,0.1
10210,"RAYA VOLANTIN",2009,28.729
10210,"RAYA VOLANTIN",2010,6.726
10210,"RAYA VOLANTIN",2011,0.58
10210,"REINETA",2014,0.03
10210,"REINETA",2016,0.055
10210,"ROBALO",2003,0.4
10210,"ROBALO",2004,0.03
10210,"ROBALO",2008,0.062
10210,"ROBALO",2009,0.159
10210,"ROBALO",2010,1
10210,"ROBALO",2012,0.182
10210,"ROBALO",2013,0.16
10210,"ROBALO",2014,0.203
10210,"ROBALO",2015,0.2
10210,"ROBALO",2017,0.01
10210,"ROBALO",2018,0.64
10210,"ROBALO",2020,0.078
10210,"ROBALO",2021,0.141
10210,"ROBALO",2022,0.06
10210,"ROBALO",2024,0.45
10210,"ROLLIZO",2020,0.035
10210,"ROLLIZO",2023,0.037
10210,"SARDINA COMUN",2001,28.58
10210,"SARDINA COMUN",2004,8.81
10210,"SARDINA COMUN",2009,39.2
10210,"SIERRA",2002,0.01
10210,"SIERRA",2013,0.32
10210,"SIERRA",2014,0.024
10210,"SIERRA",2018,0.35
10210,"SIERRA",2021,0.15
10210,"SIERRA",2022,0.043
10210,"SIERRA",2024,0.306
10210,"TAQUILLA",2003,0.568
10210,"TIBURON O MARRAJO DENTUDO",2008,0.012
10303,"ALMEJA",2010,0.06
10303,"ALMEJA",2011,0.442
10303,"ALMEJA",2012,0.249
10303,"ALMEJA",2013,0.212
10303,"ALMEJA",2014,0.327
10303,"ALMEJA",2015,0.028
10303,"ALMEJA",2017,0.332
10303,"ALMEJA",2018,0.144
10303,"ALMEJA",2019,0.11
10303,"ALMEJA",2020,0.05
10303,"ALMEJA",2021,0.02
10303,"ALMEJA",2023,0.02
10303,"CABALLA",2012,0.002
10303,"CABINZA",2012,0.032
10303,"CABRILLA COMUN",2018,0.009
10303,"CABRILLA COMUN",2019,0.009
10303,"CABRILLA ESPAÑOLA",2012,0.026
10303,"CABRILLA ESPAÑOLA",2013,0.015
10303,"CABRILLA ESPAÑOLA",2014,0.023
10303,"CABRILLA ESPAÑOLA",2015,0.015
10303,"CABRILLA ESPAÑOLA",2017,0.026
10303,"CARACOL PICUYO",2010,0.03
10303,"CENTOLLA",2011,0.178
10303,"CHANCHARRO",2017,0.004
10303,"CHANCHARRO",2018,0.021
10303,"CHANCHARRO",2019,0.019
10303,"CHANCHARRO",2022,0.006
10303,"CHANCHARRO",2023,0.033
10303,"CHANCHARRO",2024,0.012
10303,"CHORITO",2012,0.02
10303,"CHORO",2012,0.021
10303,"CHORO",2013,0.035
10303,"CHORO",2014,0.032
10303,"COCHAYUYO",2011,8.2
10303,"COCHAYUYO",2013,21.417
10303,"COCHAYUYO",2014,0.015
10303,"COCHAYUYO",2020,0.005
10303,"CONGRIO COLORADO",2002,0.184
10303,"CONGRIO COLORADO",2010,0.035
10303,"CONGRIO COLORADO",2011,0.072
10303,"CONGRIO COLORADO",2012,0.205
10303,"CONGRIO DORADO",2012,0.007
10303,"CONGRIO DORADO",2014,0.033
10303,"CORVINA",2003,0.03
10303,"CORVINA",2011,0.03
10303,"CORVINA",2012,0.046
10303,"CORVINA",2014,0.035
10303,"CORVINA",2015,0.045
10303,"CORVINA",2024,0.035
10303,"CULENGUE",2014,0.037
10303,"CULENGUE",2017,0.33
10303,"ERIZO",2003,0.2
10303,"ERIZO",2012,0.08
10303,"ERIZO",2013,0.04
10303,"ERIZO",2014,0.2
10303,"ERIZO",2015,0.035
10303,"ERIZO",2017,0.384
10303,"ERIZO",2019,0.02
10303,"ERIZO",2020,5.918
10303,"ERIZO",2021,0.076
10303,"ERIZO",2022,14.308
10303,"JAIBA MARMOLA",2010,0.19
10303,"JAIBA MORA",2013,0.003
10303,"JAIBA MORA",2017,0.1
10303,"LAPA",2002,0.07
10303,"LAPA",2009,0.01
10303,"LAPA",2010,0.129
10303,"LAPA NEGRA",2012,0.01
10303,"LAPA NEGRA",2013,0.02
10303,"LAPA NEGRA",2015,0.03
10303,"LAPA NEGRA",2017,0.023
10303,"LAPA NEGRA",2018,0.022
10303,"LAPA NEGRA",2019,0.043
10303,"LAPA NEGRA",2020,0.027
10303,"LAPA NEGRA",2022,0.066
10303,"LAPA NEGRA",2023,0.022
10303,"LAPA REINA",2018,0.015
10303,"LAPA REINA",2019,0.04
10303,"LUGA NEGRA O CRESPA",2014,4.481
10303,"LUGA NEGRA O CRESPA",2015,0.837
10303,"LUGA-LUGA",2002,1.3
10303,"LUGA-ROJA",2014,4.071
10303,"MERLUZA COMUN",2013,0.88
10303,"PEJEGALLO",2002,0.152
10303,"PEJERREY DE MAR",2015,0.025
10303,"PEPINO DE MAR",2014,6.883
10303,"PEPINO DE MAR",2015,5.453
10303,"PICOROCO",2002,0.6
10303,"PICOROCO",2017,0.018
10303,"PICOROCO",2018,0.061
10303,"PICOROCO",2019,0.082
10303,"PICOROCO",2020,0.022
10303,"PICOROCO",2021,0.07
10303,"PIURE",2002,0.06
10303,"PIURE",2009,0.018
10303,"PIURE",2012,0.356
10303,"PIURE",2013,0.58
10303,"PIURE",2014,0.164
10303,"PIURE",2015,0.15
10303,"PIURE",2017,0.466
10303,"PIURE",2018,0.256
10303,"PIURE",2019,0.147
10303,"PIURE",2020,0.058
10303,"PIURE",2021,0.078
10303,"PIURE",2022,0.182
10303,"PIURE",2023,0.055
10303,"REINETA",2011,0.4
10303,"REINETA",2013,0.07
10303,"ROBALO",2002,0.03
10303,"ROBALO",2010,0.014
10303,"ROBALO",2011,0.026
10303,"ROBALO",2012,0.053
10303,"ROBALO",2013,0.015
10303,"ROBALO",2014,0.091
10303,"ROBALO",2015,0.106
10303,"ROBALO",2016,0.06
10303,"ROBALO",2017,0.09
10303,"ROBALO",2021,0.013
10303,"ROBALO",2022,0.016
10303,"ROBALO",2024,0.015
10303,"ROLLIZO",2012,0.003
10303,"ROLLIZO",2013,0.015
10303,"ROLLIZO",2014,0.023
10303,"ROLLIZO",2015,0.011
10303,"ROLLIZO",2017,0.006
10303,"ROLLIZO",2024,0.005
10303,"SIERRA",2010,0.108
10303,"SIERRA",2011,0.212
10303,"SIERRA",2012,0.05
10303,"SIERRA",2013,0.117
10303,"SIERRA",2014,0.245
10303,"SIERRA",2015,4.327
10303,"SIERRA",2016,0.32
10303,"SIERRA",2017,0.458
10303,"SIERRA",2018,0.71
10303,"SIERRA",2019,0.045
10303,"SIERRA",2021,0.335
10303,"SIERRA",2023,0.03
10303,"SIERRA",2024,0.6
10305,"CHOLGA",2017,1.8
10306,"ALMEJA",2012,1.4
10306,"ALMEJA",2015,0.1
10306,"ALMEJA",2017,0.03
10306,"BACALAO DE PROFUNDIDAD",2013,5.461
10306,"BLANQUILLO",2018,0.01
10306,"BLANQUILLO",2019,0.04
10306,"BONITO",2017,1.85
10306,"BROTULA",2020,0.01
10306,"CABALLA",2014,0.013
10306,"CABRILLA COMUN",2014,0.01
10306,"CABRILLA COMUN",2015,0.065
10306,"CABRILLA COMUN",2018,0.015
10306,"CABRILLA COMUN",2019,0.042
10306,"CABRILLA COMUN",2020,0.02
10306,"CABRILLA ESPAÑOLA",2010,0.128
10306,"CABRILLA ESPAÑOLA",2011,0.103
10306,"CABRILLA ESPAÑOLA",2012,0.055
10306,"CABRILLA ESPAÑOLA",2013,0.05
10306,"CABRILLA ESPAÑOLA",2014,0.003
10306,"CABRILLA ESPAÑOLA",2015,0.02
10306,"CABRILLA ESPAÑOLA",2016,0.025
10306,"CABRILLA ESPAÑOLA",2017,0.002
10306,"CABRILLA ESPAÑOLA",2019,0.01
10306,"CABRILLA ESPAÑOLA",2020,0.028
10306,"CABRILLA ESPAÑOLA",2022,0.025
10306,"CARACOL TEGULA",2023,0.02
10306,"CENTOLLA",2011,0.066
10306,"CENTOLLA",2012,9.03
10306,"CENTOLLA",2013,0.234
10306,"CENTOLLA",2014,0.1
10306,"CENTOLLA",2015,0.08
10306,"CENTOLLA",2023,0.05
10306,"CENTOLLON",2012,0.002
10306,"CHANCHARRO",2007,0.072
10306,"CHANCHARRO",2008,0.03
10306,"CHANCHARRO",2011,0.06
10306,"CHANCHARRO",2013,0.075
10306,"CHANCHARRO",2014,0.025
10306,"CHANCHARRO",2015,0.08
10306,"CHANCHARRO",2016,0.01
10306,"CHANCHARRO",2018,0.339
10306,"CHANCHARRO",2019,0.265
10306,"CHANCHARRO",2020,0.394
10306,"CHANCHARRO",2021,0.115
10306,"CHANCHARRO",2022,0.082
10306,"CHANCHARRO",2023,0.193
10306,"CHANCHARRO",2024,0.575
10306,"CHOLGA",2002,0.3
10306,"CHOLGA",2012,1.29
10306,"CHOLGA",2014,1.5
10306,"CHORITO",2014,0.08
10306,"CHORITO",2016,0.03
10306,"CHORITO",2018,0.01
10306,"CHORITO",2024,0.04
10306,"CHORO",2002,1.166
10306,"CHORO",2011,0.19
10306,"CHORO",2012,0.05
10306,"CHORO",2013,0.768
10306,"CHORO",2014,0.035
10306,"CHORO",2015,0.4
10306,"CHORO",2016,0.07
10306,"CHORO",2017,0.13
10306,"CHORO",2018,0.2
10306,"CHORO",2019,0.2
10306,"CHORO",2024,0.03
10306,"COCHAYUYO",2002,0.312
10306,"COCHAYUYO",2011,55.95
10306,"COCHAYUYO",2012,0.4
10306,"COCHAYUYO",2013,0.2
10306,"COCHAYUYO",2017,103.653
10306,"COCHAYUYO",2018,161.45
10306,"COCHAYUYO",2019,73.94
10306,"COCHAYUYO",2020,19.824
10306,"COCHAYUYO",2021,8.2
10306,"COCHAYUYO",2022,25.02
10306,"COCHAYUYO",2023,62.66
10306,"COCHAYUYO",2024,281.92
10306,"COJINOBA DEL NORTE / PIAFRI",2023,0.07
10306,"COJINOBA DEL NORTE / PIAFRI",2024,0.04
10306,"COJINOBA DEL SUR O AZUL",2011,0.22
10306,"COJINOBA DEL SUR O AZUL",2012,0.072
10306,"COJINOBA DEL SUR O AZUL",2013,0.089
10306,"COJINOBA DEL SUR O AZUL",2015,0.04
10306,"COJINOBA DEL SUR O AZUL",2016,0.133
10306,"COJINOBA DEL SUR O AZUL",2017,0.64
10306,"COJINOBA DEL SUR O AZUL",2023,0.043
10306,"COJINOBA DEL SUR O AZUL",2024,0.48
10306,"CONGRIO COLORADO",2007,0.488
10306,"CONGRIO COLORADO",2008,2.804
10306,"CONGRIO COLORADO",2009,0.85
10306,"CONGRIO COLORADO",2010,0.14
10306,"CONGRIO COLORADO",2011,1.662
10306,"CONGRIO COLORADO",2012,2.131
10306,"CONGRIO COLORADO",2013,10.189
10306,"CONGRIO COLORADO",2014,0.725
10306,"CONGRIO COLORADO",2015,1.946
10306,"CONGRIO COLORADO",2016,0.441
10306,"CONGRIO COLORADO",2017,0.62
10306,"CONGRIO COLORADO",2018,0.095
10306,"CONGRIO COLORADO",2019,0.815
10306,"CONGRIO COLORADO",2020,1.087
10306,"CONGRIO COLORADO",2021,0.154
10306,"CONGRIO COLORADO",2022,0.32
10306,"CONGRIO COLORADO",2023,0.711
10306,"CONGRIO COLORADO",2024,16.661
10306,"CONGRIO DORADO",2012,0.261
10306,"CONGRIO DORADO",2013,0.056
10306,"CORVINA",2007,0.062
10306,"CORVINA",2008,0.29
10306,"CORVINA",2009,0.05
10306,"CORVINA",2011,2.957
10306,"CORVINA",2012,1.558
10306,"CORVINA",2013,2.087
10306,"CORVINA",2014,0.663
10306,"CORVINA",2015,1.171
10306,"CORVINA",2016,0.677
10306,"CORVINA",2017,6.583
10306,"CORVINA",2018,1.354
10306,"CORVINA",2019,0.458
10306,"CORVINA",2021,0.108
10306,"CORVINA",2022,0.263
10306,"CORVINA",2023,0.262
10306,"CORVINA",2024,2.621
10306,"ERIZO",2000,4.14
10306,"ERIZO",2002,0.57
10306,"ERIZO",2003,0.6
10306,"ERIZO",2005,4.61
10306,"ERIZO",2006,0.96
10306,"ERIZO",2007,4.567
10306,"ERIZO",2008,0.09
10306,"ERIZO",2009,0.468
10306,"ERIZO",2011,5.796
10306,"ERIZO",2012,5.01
10306,"ERIZO",2013,10.585
10306,"ERIZO",2014,22.629
10306,"ERIZO",2015,3.8
10306,"ERIZO",2016,48.736
10306,"ERIZO",2017,6.648
10306,"ERIZO",2018,12.871
10306,"ERIZO",2019,12.96
10306,"ERIZO",2020,58.473
10306,"ERIZO",2021,93.004
10306,"ERIZO",2022,132.308
10306,"ERIZO",2023,51.796
10306,"ERIZO",2024,30.027
10306,"JAIBA LIMON",2012,0.045
10306,"JAIBA MARMOLA",2011,1.43
10306,"JAIBA MARMOLA",2013,0.05
10306,"JAIBA MARMOLA",2019,0.13
10306,"JAIBA MARMOLA",2023,0.17
10306,"JAIBA MARMOLA",2024,0.025
10306,"JAIBA MORA",2002,0.911
10306,"JAIBA MORA",2011,0.33
10306,"JAIBA MORA",2012,0.018
10306,"JAIBA MORA",2013,0.432
10306,"JAIBA MORA",2014,0.02
10306,"JAIBA MORA",2016,0.09
10306,"JAIBA MORA",2017,0.045
10306,"JAIBA MORA",2018,0.021
10306,"JAIBA MORA",2019,0.05
10306,"JAIBA MORA",2020,0.13
10306,"JAIBA MORA",2023,0.051
10306,"JAIBA MORA",2024,0.025
10306,"JAIBA PACO",2018,0.1
10306,"JAIBA PACO",2019,0.36
10306,"JAIBA PACO",2020,0.5
10306,"JAIBA PACO",2021,0.27
10306,"JAIBA PACO",2022,0.21
10306,"JAIBA PACO",2023,0.083
10306,"JAIBA PACO",2024,0.08
10306,"JAIBA PANCHOTE O CANGREJO",2011,0.2
10306,"JAIBA PANCHOTE O CANGREJO",2023,0.009
10306,"JAIBA PELUDA O PACHONA",2017,0.003
10306,"JAIBA PELUDA O PACHONA",2020,0.003
10306,"JAIBA PELUDA O PACHONA",2023,0.01
10306,"JAIBA REINA",2002,0.046
10306,"JAIBA REINA",2013,0.453
10306,"JAIBA REINA",2019,0.012
10306,"JAIBA REINA",2020,0.004
10306,"JAIBA REINA",2021,0.045
10306,"JAIBA REINA",2022,0.067
10306,"JAIBA REINA",2023,0.023
10306,"JAIBA REINA",2024,0.007
10306,"JAIBA REMADORA",2012,0.032
10306,"JAIBA REMADORA",2016,0.02
10306,"JAIBA REMADORA",2018,0.05
10306,"JAIBA REMADORA",2019,0.045
10306,"JAIBA REMADORA",2020,0.236
10306,"JAIBA REMADORA",2021,0.07
10306,"JAIBA REMADORA",2022,0.112
10306,"JAIBA REMADORA",2023,0.073
10306,"JAIBA REMADORA",2024,0.04
10306,"JIBIA O CALAMAR ROJO",2012,0.35
10306,"JIBIA O CALAMAR ROJO",2015,0.08
10306,"JIBIA O CALAMAR ROJO",2018,0.75
10306,"JIBIA O CALAMAR ROJO",2023,146.8
10306,"JIBIA O CALAMAR ROJO",2024,242.42
10306,"LAPA",2002,0.943
10306,"LAPA",2003,0.052
10306,"LAPA",2007,0.06
10306,"LAPA",2008,0.11
10306,"LAPA",2011,3.971
10306,"LAPA NEGRA",2013,1.335
10306,"LAPA NEGRA",2014,0.653
10306,"LAPA NEGRA",2015,1.698
10306,"LAPA NEGRA",2016,0.045
10306,"LAPA NEGRA",2018,1.467
10306,"LAPA NEGRA",2019,1.825
10306,"LAPA NEGRA",2020,0.98
10306,"LAPA NEGRA",2021,0.555
10306,"LAPA NEGRA",2022,0.25
10306,"LAPA NEGRA",2023,1.11
10306,"LAPA PICTA",2014,1.837
10306,"LAPA ROSADA",2014,0.203
10306,"LAPA ROSADA",2017,0.03
10306,"LAPA ROSADA",2018,0.088
10306,"LAPA ROSADA",2019,0.285
10306,"LAPA ROSADA",2021,0.3
10306,"LAPA ROSADA",2022,0.047
10306,"LAPA ROSADA",2023,0.015
10306,"LENGUADO",2020,0.003
10306,"LENGUADO",2021,0.025
10306,"LENGUADO",2022,0.037
10306,"LENGUADO DE OJOS CHICOS",2015,0.003
10306,"LISA",2011,0.02
10306,"LISA",2012,0.004
10306,"LUGA NEGRA O CRESPA",2011,3
10306,"LUGA NEGRA O CRESPA",2012,1.83
10306,"LUGA NEGRA O CRESPA",2013,21.09
10306,"LUGA NEGRA O CRESPA",2014,28.069
10306,"LUGA NEGRA O CRESPA",2015,53.777
10306,"LUGA NEGRA O CRESPA",2016,5.1
10306,"LUGA NEGRA O CRESPA",2017,0.3
10306,"LUGA NEGRA O CRESPA",2018,18.63
10306,"LUGA NEGRA O CRESPA",2023,24
10306,"LUGA NEGRA O CRESPA",2024,36.267
10306,"LUGA-LUGA",2011,6.42
10306,"LUGA-ROJA",2011,0.5
10306,"LUGA-ROJA",2013,12.572
10306,"LUGA-ROJA",2014,15.245
10306,"LUGA-ROJA",2015,3.388
10306,"MERLUZA AZUL O ANTIMORA",2023,0.03
10306,"MERLUZA AZUL O ANTIMORA",2024,0.04
10306,"MERLUZA COMUN",2002,0.333
10306,"MERLUZA COMUN",2007,0.01
10306,"MERLUZA COMUN",2008,0.12
10306,"MERLUZA COMUN",2011,0.06
10306,"MERLUZA COMUN",2012,0.02
10306,"MERLUZA COMUN",2013,2.228
10306,"MERLUZA DEL SUR O AUSTRAL",2012,13.212
10306,"PEJEGALLO",2008,1.197
10306,"PEJEGALLO",2010,0.176
10306,"PEJEGALLO",2011,1.236
10306,"PEJEGALLO",2017,0.795
10306,"PEJEGALLO",2018,0.021
10306,"PEJEGALLO",2019,0.132
10306,"PEJEGALLO",2020,0.109
10306,"PEJEGALLO",2021,0.072
10306,"PEJEGALLO",2022,0.098
10306,"PEJEGALLO",2023,5.106
10306,"PEJEGALLO",2024,2.399
10306,"PEJERREY DE MAR",2011,0.069
10306,"PEJERREY DE MAR",2013,19.411
10306,"PEJERREY DE MAR",2014,19.54
10306,"PEJERREY DE MAR",2015,0.159
10306,"PEJERREY DE MAR",2019,0.036
10306,"PICOROCO",2002,1.242
10306,"PICOROCO",2008,0.045
10306,"PICOROCO",2013,0.15
10306,"PICOROCO",2018,0.109
10306,"PICOROCO",2020,0.015
10306,"PIURE",2002,3.126
10306,"PIURE",2008,0.08
10306,"PIURE",2011,2.821
10306,"PIURE",2012,0.1
10306,"PIURE",2013,1.675
10306,"PIURE",2014,0.12
10306,"PIURE",2015,0.235
10306,"PIURE",2016,0.6
10306,"PIURE",2017,0.583
10306,"PIURE",2018,1.658
10306,"PIURE",2019,5.38
10306,"PIURE",2020,1.44
10306,"PIURE",2021,0.95
10306,"PIURE",2022,0.315
10306,"PIURE",2023,1.85
10306,"PIURE",2024,0.44
10306,"PULPO ENANO",2018,0.01
10306,"PULPO ENANO",2020,0.002
10306,"RAYA ESPINOSA",2020,0.124
10306,"RAYA ESPINOSA",2021,1.301
10306,"RAYA ESPINOSA",2022,4.035
10306,"RAYA ESPINOSA",2023,3.491
10306,"RAYA ESPINOSA",2024,0.436
10306,"RAYA VOLANTIN",2003,12.392
10306,"RAYA VOLANTIN",2004,3.091
10306,"RAYA VOLANTIN",2005,3.973
10306,"RAYA VOLANTIN",2007,0.08
10306,"RAYA VOLANTIN",2008,26.746
10306,"RAYA VOLANTIN",2009,2.595
10306,"RAYA VOLANTIN",2011,37.331
10306,"RAYA VOLANTIN",2012,0.07
10306,"RAYA VOLANTIN",2013,36.462
10306,"RAYA VOLANTIN",2016,28.671
10306,"RAYA VOLANTIN",2018,7.565
10306,"RAYA VOLANTIN",2019,27.267
10306,"RAYA VOLANTIN",2020,78.39
10306,"RAYA VOLANTIN",2021,100.091
10306,"RAYA VOLANTIN",2022,190.056
10306,"RAYA VOLANTIN",2023,116.218
10306,"RAYA VOLANTIN",2024,32.33
10306,"REINETA",2002,0.25
10306,"REINETA",2012,0.042
10306,"REINETA",2016,0.01
10306,"REINETA",2017,3.6
10306,"REINETA",2020,3.5
10306,"REINETA",2022,19.418
10306,"REINETA",2023,13.577
10306,"REINETA",2024,0.835
10306,"ROBALO",2011,0.133
10306,"ROBALO",2012,0.123
10306,"ROBALO",2013,0.422
10306,"ROBALO",2014,0.036
10306,"ROBALO",2015,0.072
10306,"ROBALO",2016,0.07
10306,"ROBALO",2017,0.015
10306,"ROBALO",2023,0.03
10306,"ROBALO",2024,0.15
10306,"ROLLIZO",2002,0.645
10306,"ROLLIZO",2007,0.02
10306,"ROLLIZO",2008,0.18
10306,"ROLLIZO",2011,0.042
10306,"ROLLIZO",2012,0.033
10306,"ROLLIZO",2013,0.02
10306,"ROLLIZO",2014,0.008
10306,"ROLLIZO",2015,0.042
10306,"ROLLIZO",2016,0.03
10306,"ROLLIZO",2019,0.008
10306,"ROLLIZO",2020,0.149
10306,"ROLLIZO",2021,0.02
10306,"ROLLIZO",2022,0.032
10306,"ROLLIZO",2023,0.023
10306,"ROLLIZO",2024,0.247
10306,"SIERRA",2002,0.111
10306,"SIERRA",2007,1.59
10306,"SIERRA",2008,1.63
10306,"SIERRA",2009,0.95
10306,"SIERRA",2010,0.89
10306,"SIERRA",2011,9.648
10306,"SIERRA",2012,151.262
10306,"SIERRA",2013,118.67
10306,"SIERRA",2014,39.181
10306,"SIERRA",2015,15.735
10306,"SIERRA",2016,110.853
10306,"SIERRA",2017,237.118
10306,"SIERRA",2018,20.283
10306,"SIERRA",2019,5.62
10306,"SIERRA",2020,3.216
10306,"SIERRA",2021,3.905
10306,"SIERRA",2022,8.107
10306,"SIERRA",2023,2.08
10306,"SIERRA",2024,5.156
10306,"TOLLO",2024,0.078
10306,"VIEJA O MULATA",2019,0.01
10401,"ALMEJA",2000,51.85
10401,"ALMEJA",2001,50.94
10401,"ALMEJA",2002,25.785
10401,"ALMEJA",2003,97.719
10401,"ALMEJA",2004,161.255
10401,"ALMEJA",2005,269.823
10401,"ALMEJA",2006,402.341
10401,"ALMEJA",2007,105.7
